isbn,author_id
0-642-53094-7,9538
1-910273-37-6,1636
1-72416-623-9,7229
1-5231-4925-6,7272
1-364-33526-3,4394
1-201-87144-1,347
0-657-64963-5,2377
1-64536-398-8,2054
1-81997-979-2,7737
1-79013-848-5,8612
1-7371455-5-3,4548
0-11-356652-2,6567
1-77212-464-8,6045
0-679-94687-X,1783
1-70189-653-2,723
0-7439-1976-9,2254
1-65814-042-7,5418
0-278-47536-1,2488
1-66616-713-4,2540
1-82139-370-8,3035
1-58981-601-3,4410
0-316-36681-1,4026
1-5099-4169-X,1748
0-257-02040-3,1403
1-9876-5341-6,1177
1-933162-46-5,6139
1-65009-178-8,4231
1-382-39607-4,9695
1-07-470763-X,4374
1-5434-2995-5,3009
1-59066-852-9,7768
0-8149-1168-4,2977
1-7375178-0-9,1772
1-258-02186-2,2541
0-592-08267-9,3721
1-125-29936-3,2833
1-103-60487-2,9542
1-122-15372-4,2020
0-560-21090-6,9561
0-14-937168-3,6791
0-665-23935-1,1093
1-924087-00-6,9587
0-7043-8095-1,2226
0-331-10568-3,3921
0-613-25160-1,1684
1-393-06947-9,2508
1-191-66070-2,7768
1-5431-8152-X,8984
1-65915-183-X,8480
1-226-14261-3,3181
0-00-857113-9,7726
1-64347-275-5,5771
1-262-73585-8,1631
1-360-83006-5,1479
0-206-11758-2,9940
1-61526-720-4,3696
0-06-007247-4,3210
0-9841483-7-X,8350
1-104-10821-6,3606
1-07-231798-2,8323
1-996132-06-7,6674
1-935613-28-6,3727
1-354-97680-0,4849
0-261-66465-4,2468
1-116-16227-X,4101
1-68413-794-2,9561
1-967992-75-4,5655
1-241-16763-X,9283
1-9869-6359-4,5797
1-02-461405-0,8591
0-624-85163-X,7430
0-12-006493-6,4967
0-315-02791-6,8614
0-333-17097-0,2428
1-238-15179-5,7667
1-278-74394-4,547
1-219-36531-9,9515
0-641-51161-2,6750
1-68184-473-7,7684
0-15-390276-0,5560
1-09-738882-4,3615
1-280-63076-0,241
0-7705-2217-3,5223
0-08-304235-0,898
0-925367-78-8,7493
1-78863-256-7,6599
1-4439-9251-8,9236
1-58065-438-X,5237
1-207-17618-4,9052
0-316-80079-1,6247
0-89403-169-4,353
0-9519986-7-6,3909
0-399-71537-1,5548
0-461-13979-0,4553
1-73065-662-5,5565
1-912383-79-9,974
1-07-391726-6,5201
0-422-82861-0,2640
1-07-101886-8,4532
0-920583-66-0,7086
0-9793983-1-2,996
1-56364-718-4,5389
1-5202-7433-5,9494
0-7298-3596-0,5361
0-317-56514-1,7164
0-484-18770-8,8737
1-9775-0739-5,6255
0-7778-7806-2,254
1-353-38353-9,2598
1-293-06469-6,2526
0-389-33749-8,8650
0-7879-3328-7,3856
1-310-01178-8,6159
1-336-80353-3,41
0-9930948-5-6,7716
1-62311-138-2,9970
1-03-553197-6,9947
1-69615-741-2,819
0-664-58144-7,6259
0-7021-2219-X,3077
0-525-25966-X,9986
1-285-16219-6,9349
0-9746793-0-5,4135
1-383-06278-1,7877
0-7605-6175-3,276
1-142-10717-5,11
0-9992718-4-9,4763
0-397-01251-9,5309
0-18-227649-X,9700
0-8490-1833-1,6684
0-09-737909-3,687
1-4151-8751-7,5910
0-468-11090-9,698
1-902752-44-9,345
0-02-761018-7,5166
0-447-24704-2,6313
1-05-982337-3,8633
1-390-33982-3,5386
1-124-90806-4,693
0-470-64589-X,8456
1-81410-552-2,6086
0-8442-3516-4,6384
1-74711-848-6,5444
1-159-60782-6,1081
1-86524-163-6,9473
1-9745-3133-3,1247
1-388-97664-1,8271
1-81242-183-4,3803
0-453-98767-2,3409
1-310-65399-2,7285
1-75041-866-5,7024
1-126-50333-9,7333
1-4339-0732-1,5025
1-314-22595-2,7263
0-428-90974-4,2218
1-223-82271-0,7379
1-376-82544-9,1061
1-937840-07-7,3707
0-216-36321-7,1686
0-693-16926-5,5721
1-01-581837-4,6016
0-556-60352-4,3986
0-284-15298-6,511
1-57228-376-9,1638
1-55519-565-2,112
1-55074-852-1,2620
0-477-48579-0,9815
1-84970-843-6,3736
1-998506-00-2,42
0-8340-1762-8,9210
1-906206-52-X,447
0-9630937-5-4,7463
0-520-66863-4,1981
0-539-76439-6,5561
0-589-47196-1,5500
1-57928-738-7,3323
0-15-712469-X,3194
1-59088-655-0,110
1-268-66060-4,5138
0-267-30643-1,975
1-70228-408-5,1831
1-75815-144-7,4868
0-02-610565-9,8470
0-00-228889-3,5513
0-8433-2105-9,7131
1-84123-260-2,9034
1-66947-155-1,6231
1-919718-69-9,2195
1-55458-098-6,8784
0-306-84005-7,4552
0-13-176120-X,8110
1-70958-013-5,4760
0-349-39490-3,7086
1-230-62827-4,3706
1-62245-996-2,7209
0-09-759511-X,8298
0-16-321217-1,6755
1-4085-3060-0,9480
0-585-89684-4,4217
1-61374-169-3,8623
0-235-97478-1,7961
1-4141-6099-2,8843
1-07-104960-7,3783
0-491-73867-6,7261
0-7842-3069-2,2363
0-8055-1898-3,8817
0-18-158057-8,8505
1-4198-9726-8,8677
1-5478-8576-9,6884
0-9504791-1-X,866
1-370-50201-X,9864
0-7834-8555-7,6889
1-287-35341-X,9476
1-943874-01-8,8003
0-08-903517-8,8767
1-55035-035-8,9929
0-8351-4295-7,1944
1-4730-6369-8,1470
1-03-022084-0,7148
1-76236-105-1,7732
1-902364-07-4,9023
1-64035-304-6,6912
0-7121-0439-9,4020
1-902518-38-1,5991
0-9756004-2-7,1549
0-13-187246-X,1331
1-70254-912-7,1550
0-450-83243-0,6914
0-239-39140-3,6041
1-171-51197-3,188
0-363-82846-X,4149
0-572-69871-2,8943
0-9618432-3-3,6193
1-934319-16-3,1881
0-673-59354-1,6183
1-60291-869-4,7711
1-4988-0742-9,87
0-87438-383-8,8255
1-85611-333-7,5232
1-55018-689-2,3275
0-664-55136-X,7530
0-218-81824-6,5661
0-12-406771-9,771
0-918775-18-3,6067
1-80306-638-5,6675
1-86566-101-5,6944
1-01-137066-2,641
0-667-94097-9,4286
1-4469-2925-6,1301
1-64090-962-1,9334
1-165-16563-5,8269
0-527-91954-3,5580
0-328-45698-5,9666
0-9754971-5-4,2443
0-339-24845-9,7868
0-422-39783-0,149
1-00-617425-7,8252
1-5286-1524-7,8001
0-563-19997-0,3106
1-4798-5968-0,325
0-932929-12-5,4000
0-12-312671-1,5568
1-916075-55-X,3345
0-8216-2396-6,7508
0-470-02139-X,3157
0-672-62440-0,2301
0-535-65224-0,5391
0-235-92520-9,6862
1-250-27912-7,9467
1-58414-511-0,6621
0-9803965-1-4,3388
1-66472-166-5,8289
1-81462-729-4,7334
0-9504252-0-6,8418
1-125-83869-8,1296
1-85400-087-X,9369
1-4781-5936-7,7869
0-500-95920-X,9688
0-374-76004-7,2385
0-7712-7724-5,4711
0-483-70189-0,3804
0-8480-6976-5,9098
0-210-24359-7,9872
1-162-92482-9,5520
1-4399-6225-1,2950
1-4583-2373-0,9787
1-4506-3353-6,9327
0-14-875728-6,5218
0-16-775381-9,5219
0-600-21460-5,7267
1-332-23901-3,5464
0-9765425-5-2,4285
1-116-85357-4,5794
0-7426-4610-6,8018
1-153-92454-4,976
1-297-71224-2,4475
1-300-79768-1,6584
1-117-07908-2,9048
1-58036-602-3,6409
0-86177-518-X,1972
1-968897-37-2,7436
0-357-85125-0,8973
0-619-35809-2,5942
0-386-36016-2,4855
0-672-60112-5,9107
0-424-70835-3,5911
1-65363-336-0,9199
1-4180-6736-9,4825
1-80983-194-6,5982
0-7115-9833-9,4481
1-74884-577-2,840
1-4286-6850-0,6117
1-899206-41-8,4596
0-08-032653-6,6868
1-80515-342-0,2052
0-307-47548-4,9739
0-487-05288-9,509
1-238-11467-9,767
0-636-14689-8,7846
0-485-18428-1,7744
0-216-03655-0,4367
1-305-31327-5,8756
0-10-000759-7,1935
0-09-282304-1,2654
0-477-59844-7,6815
0-88087-788-X,6995
1-328-17887-0,7066
1-4601-0312-2,6396
0-7705-6209-4,967
1-68830-242-5,619
1-4417-0331-4,6496
1-187-37051-7,346
0-8278-4853-6,2908
1-375-26505-9,7203
0-924589-93-0,7510
1-85112-270-2,2690
0-9642781-9-7,5883
1-01-369081-8,523
1-220-60675-8,2266
0-376-76155-5,8368
0-210-34318-4,588
0-937274-73-9,8087
1-164-55096-9,5007
1-69889-774-X,6812
0-936419-05-9,7957
1-63931-018-5,8124
0-646-49044-3,4668
0-211-32861-8,1078
0-551-47216-2,4090
0-277-35891-4,1544
0-633-63691-6,1073
0-594-84055-4,1076
1-58348-706-9,5747
0-9973024-9-6,4315
1-04-865252-1,965
1-124-81070-6,3164
1-883486-52-1,810
1-183-39663-5,2131
1-4498-8086-X,4051
0-622-90882-0,2205
1-66591-685-0,9763
0-505-40029-4,9591
1-9858-8544-1,824
1-4186-5862-6,9395
0-337-33222-3,2452
0-9519986-7-6,6447
0-288-27287-0,2013
0-9781752-7-1,1521
0-9756112-2-4,4868
0-937409-19-7,7493
1-224-31327-5,9777
1-962362-28-0,270
0-04-738192-2,4635
1-82863-690-8,4302
0-7526-7592-3,5738
1-947863-33-9,4245
0-06-537801-6,8057
0-636-75078-7,5946
0-578-20622-6,9071
1-963235-96-7,9539
0-286-46520-5,4883
1-4238-8437-X,675
1-06-762457-0,7880
0-571-11071-1,9569
0-7915-7526-8,5701
1-02-321794-5,7379
1-76179-711-5,1388
1-355-86888-2,3684
1-145-30595-4,7727
0-216-52577-2,2943
0-291-69203-6,4088
1-75641-679-6,9223
0-538-10758-8,7543
0-428-35237-5,453
1-179-82835-6,9008
1-185-46509-X,4075
1-61219-326-9,8798
1-390-76432-X,1335
0-18-280774-6,2446
0-688-88243-9,6586
1-80880-600-X,986
0-692-09637-X,8636
1-68481-798-6,5919
0-500-67931-2,2963
0-7187-7615-1,7698
1-957666-43-9,4117
0-534-94032-3,5550
0-489-12981-1,3096
1-243-11519-X,5202
0-283-44786-9,8477
0-85227-272-3,4509
1-197-79667-3,1708
0-06-579755-8,6472
0-88990-072-8,9887
1-9770-9915-7,6976
0-13-164630-3,3924
1-116-47815-3,8394
0-560-66952-6,3119
1-4672-6108-4,8310
0-12-546777-X,8558
0-303-56324-9,7934
1-84729-617-3,8001
1-153-87563-2,9755
1-4764-3719-X,6207
0-613-77955-X,547
0-273-68300-4,6439
0-87727-147-X,557
1-296-70405-X,2110
1-72297-445-1,768
0-481-94907-0,4768
0-477-80003-3,2488
1-4973-2532-3,6103
0-87374-815-8,6191
0-359-79377-0,6668
1-387-07918-2,582
0-466-85416-1,4110
0-421-02134-9,5340
0-408-00255-7,2362
0-689-66540-7,1984
1-4036-9310-2,1884
0-06-504376-6,1189
1-329-31738-6,5193
1-56504-759-1,1626
1-207-30737-8,7390
0-03-559542-6,3885
1-61754-233-4,4407
0-248-54281-8,388
0-693-16926-5,6183
1-03-679549-7,4282
1-902290-04-6,8456
0-7907-2315-8,7744
1-58536-230-1,7703
1-288-16406-8,9201
1-398-54579-1,6795
0-8024-0056-6,7393
1-56048-520-5,3097
1-267-97584-9,3713
1-60182-911-6,9590
0-563-00146-1,2257
1-938752-57-0,8204
0-9544733-5-3,932
1-180-34295-X,160
1-919300-49-X,6013
1-03-977137-8,4871
1-223-59576-5,5603
1-280-35262-0,9501
0-426-77548-1,8435
1-83612-959-9,3454
0-210-95083-8,3892
1-04-458372-X,7899
0-01-373375-3,1027
1-03-310187-7,2765
1-00-841066-7,6988
1-59141-380-X,8190
0-315-48353-9,2606
1-257-17615-3,6534
0-88660-985-2,4917
1-135-07570-0,3410
1-216-37081-8,1865
1-63250-177-5,9435
0-274-56576-5,2035
1-64644-042-0,7092
1-343-80123-0,7369
0-01-309557-9,1934
0-681-38060-8,6687
0-357-16134-3,464
1-70904-312-1,4072
1-123-96256-1,9448
0-641-14039-8,8495
1-336-75328-5,1330
1-4156-3501-3,3946
0-339-91224-3,1948
0-416-64629-8,220
1-148-11281-2,8549
0-12-309077-6,1122
0-9543279-8-5,8143
1-78965-825-X,9258
0-674-16165-3,8854
0-7930-0537-X,6592
1-888975-64-4,2017
0-506-24778-3,5945
0-234-22846-6,2033
0-551-37097-1,8465
1-81651-624-4,3765
0-02-857017-0,330
0-497-40137-1,567
0-251-65415-X,7272
1-63673-962-8,249
0-658-76577-9,6716
0-358-95924-1,7442
1-06-183953-2,9889
1-888924-24-1,8992
1-09-743649-7,8810
0-247-77833-8,9274
0-675-57277-0,3534
1-346-04469-4,7801
1-4590-4376-6,9874
0-504-76281-8,9821
0-7668-1803-9,7097
1-886035-27-X,2886
0-455-01179-6,4819
0-7637-4199-X,8027
0-7502-5692-3,39
1-188-87067-X,6164
0-87744-569-9,2924
1-03-662056-5,4810
0-578-54281-1,9246
1-69498-330-7,8942
0-320-00963-7,7829
0-7752-2814-1,4102
1-71916-214-X,757
0-88782-056-5,7718
1-58947-255-1,769
1-328-33469-4,3627
0-7875-2822-6,9644
1-160-90099-X,3209
1-63702-214-X,154
0-468-29524-0,4704
1-06-434596-4,4916
0-417-29694-0,7974
1-56932-081-0,1449
0-633-84192-7,109
0-422-51500-0,5228
1-313-50195-6,3350
0-420-25895-7,7433
0-09-750483-1,483
0-479-15013-3,5949
0-257-62900-9,4071
0-07-334086-3,175
0-07-737186-0,7227
0-284-73594-9,5261
1-69321-375-3,2428
0-8388-4603-3,9689
1-04-787539-X,1480
1-05-035424-9,6466
1-313-19670-3,4864
1-05-929959-3,271
1-382-75462-0,9465
1-07-126659-4,3717
0-88321-977-8,8528
0-368-21111-8,2461
1-9848-7175-7,4528
1-59154-580-3,7774
1-04-277778-0,4351
1-942890-24-9,4806
1-877822-58-2,6926
1-80035-331-6,809
1-9749-0560-8,9314
0-16-746076-5,8624
0-572-86718-2,7235
0-695-05028-1,7639
1-925605-47-7,1094
0-281-69483-4,6397
1-4072-5641-6,8612
1-5451-7942-5,3399
1-75435-433-5,4617
0-85931-062-0,830
0-347-06312-8,2621
0-327-86322-6,4179
0-201-86186-0,5706
1-04-281239-X,4876
1-353-88821-5,4717
1-57059-242-X,8683
0-16-348234-9,9197
1-224-25975-0,9026
1-83502-834-9,7518
1-269-80970-9,3204
1-9776-8970-1,9253
1-307-45081-4,5718
0-9809782-9-7,4470
0-7706-4020-6,2521
0-10-171535-8,5935
1-188-17683-8,4721
0-336-21298-4,7558
0-17-829370-9,7442
1-170-56102-0,3767
0-678-15094-X,5857
1-5381-5838-8,3872
1-76490-126-6,5033
1-79918-428-5,7703
0-678-10031-4,1399
1-296-04718-0,5320
0-432-37013-7,6194
0-534-84441-3,5551
0-679-38312-3,9274
0-7215-1802-8,122
0-18-392964-0,4338
0-7170-1645-5,6731
1-70550-996-7,1936
0-7159-0507-4,4825
1-304-46929-8,8858
0-374-95483-6,9724
1-112-90174-4,1453
1-69544-094-3,9899
1-74301-023-0,4120
0-333-60675-2,8445
1-269-88900-1,1576
1-262-55587-6,2720
0-87640-398-4,5681
1-4633-2664-5,4725
1-373-76209-8,1925
1-216-16092-9,6902
0-7409-5265-X,4712
0-7353-2020-9,2808
1-02-018129-X,1763
1-228-85307-X,1156
1-02-959428-7,3019
0-8032-1232-1,3521
0-7415-4673-6,1781
1-5417-6593-1,788
1-66492-740-9,4646
0-10-775004-X,8571
0-252-16400-8,3786
1-55913-297-3,3393
0-85237-512-3,1584
1-62999-478-2,9660
1-5072-6568-9,5863
1-4139-2720-3,8608
0-530-99587-5,1183
1-4556-5683-6,8368
0-309-42043-1,2546
1-4259-6060-X,9518
0-85008-949-2,8945
1-75767-861-1,9784
1-5117-9930-7,7522
0-88718-672-6,7995
1-60979-890-2,2477
0-230-06135-4,8288
0-643-41973-X,2760
0-06-862335-6,971
1-4034-2941-3,3743
1-55183-621-1,268
0-16-035432-3,5996
0-329-95573-X,6104
0-02-929746-X,572
0-566-79445-4,9400
0-248-59217-3,5253
1-870238-93-1,6435
1-02-008236-4,1062
0-8455-2338-4,3699
1-84331-872-5,5144
1-920119-29-9,2492
0-88071-735-1,853
0-02-613821-2,8162
1-399-89773-X,6225
0-584-25965-4,5567
0-614-47005-6,3750
0-571-93464-1,6154
1-75888-463-0,9940
1-136-50168-1,6697
1-5018-4532-2,8339
0-7183-7754-0,4523
1-900533-94-4,913
0-8342-6159-6,1958
1-4497-5144-X,4585
0-661-13906-9,4968
0-89594-534-7,7702
0-472-99111-6,1393
0-8265-7675-3,8678
0-920991-73-4,8797
1-330-92846-6,2268
0-7667-0728-8,3889
0-227-25397-3,4855
1-332-95063-9,3033
0-230-92333-X,1627
1-4419-0543-X,941
1-4118-5510-8,8503
1-74442-299-0,4589
1-69838-733-4,7598
1-02-315570-2,660
1-85007-368-6,5938
1-63517-279-9,5275
0-224-30999-4,5435
1-00-449330-4,5053
1-4516-2631-2,7377
0-305-53110-7,1431
1-253-49100-3,5510
0-07-389964-X,5976
1-392-94243-8,9372
1-368-03398-9,3377
0-9787217-8-0,6497
1-9758-1143-7,9251
1-199-29258-3,8886
0-583-44313-3,1556
1-9752-3806-0,667
1-02-742380-9,2142
1-4496-3949-6,2946
0-516-88131-0,8149
1-200-99335-7,1062
1-116-70102-2,3991
0-234-17039-5,8124
0-501-41174-7,5538
1-926830-87-3,6666
0-87578-698-7,5302
1-74617-083-2,4230
1-235-55788-X,7384
0-7707-9315-0,1265
0-529-60429-9,5279
1-9763-0416-4,3843
0-362-23544-9,9439
1-03-865734-2,9643
0-517-10958-1,3832
1-66872-884-2,460
1-870843-60-6,3334
1-364-90500-0,1975
1-5407-4527-9,378
0-13-103964-4,6560
1-60763-276-4,4619
0-354-25233-X,1042
1-56513-691-8,9731
0-449-90176-9,416
1-02-745155-1,5951
0-620-17104-9,9715
0-429-13208-5,9681
1-244-56561-X,3762
1-897778-35-X,1009
1-4186-8239-X,5338
1-74342-010-2,7697
1-04-473750-6,844
0-650-50911-0,2179
0-17-580586-5,2386
0-387-85932-2,4714
0-7673-3833-2,4299
0-296-25167-4,4613
1-07-014646-3,1513
0-661-34989-6,5673
0-209-37952-9,4650
0-351-29653-0,3559
0-05-788158-8,3872
0-7139-7441-9,2395
1-70538-468-4,5906
1-4340-1281-6,375
0-914743-00-7,1661
0-478-08736-5,1992
0-349-59096-6,8449
0-16-772005-8,8214
0-9601551-9-8,2606
0-236-58810-9,6978
0-8172-5718-7,6218
1-83753-310-5,4042
0-200-86994-9,6127
0-497-51334-X,952
1-932707-01-8,9964
0-11-528164-9,6877
1-58770-431-5,1890
1-05-973570-9,366
1-4586-6625-5,7399
1-61465-258-9,9178
0-300-68442-8,7125
0-374-66566-4,3978
1-61349-469-6,30
1-08-250208-1,8453
1-360-71784-6,1505
0-16-409298-6,1110
1-5004-2617-2,1934
0-8343-2219-6,4896
1-58474-178-3,962
1-79398-290-2,3960
1-4111-2285-2,4466
1-63900-405-X,9726
1-57299-693-5,9118
1-198-89285-4,5626
0-9753919-8-4,7351
0-936531-87-8,381
1-08-006073-1,504
1-79144-104-1,3317
1-83799-332-7,1671
0-323-05771-3,9226
0-565-29874-7,4382
1-309-16033-3,3775
1-280-69594-3,9299
0-10-985902-2,6281
0-11-162075-9,8957
0-542-53477-0,8238
0-7799-8762-4,7726
0-8259-4673-5,1489
0-86017-438-7,7361
0-269-53675-2,4882
1-61354-423-5,6520
1-67639-275-0,8343
0-651-60603-9,7411
1-265-05091-0,3325
0-210-70501-9,2563
1-07-119583-2,8527
0-8047-9147-3,8273
0-360-83927-4,4616
0-900580-97-6,6526
1-355-32697-4,3510
1-70325-630-1,5655
1-04-264579-5,8328
1-5028-9969-8,114
1-4834-4843-6,1548
0-7884-6392-6,5707
0-490-62523-1,4947
0-662-28336-8,9702
0-7461-0094-9,669
0-396-27723-3,4219
0-285-63300-7,7169
0-06-407333-5,5439
0-8029-5046-9,7546
1-57581-943-0,1691
0-09-862659-0,8138
0-14-950528-0,7747
0-475-80665-4,9162
1-996408-02-X,2271
0-455-88469-2,7568
0-7502-2870-9,4031
1-07-679959-0,2781
0-16-980593-X,4008
0-231-55700-0,8789
1-4947-2645-9,5134
0-9624198-0-X,8590
0-7169-9813-0,3230
1-74598-283-3,7837
1-68619-529-X,8393
1-202-61559-7,172
1-182-35043-7,8015
0-19-230040-7,4729
1-67376-732-X,6063
0-211-30446-8,1726
1-958949-08-6,3194
1-56833-510-5,8066
0-907076-03-3,2574
1-908430-08-7,2881
0-479-73071-7,3050
1-381-86110-5,6722
1-70439-787-1,9470
0-7853-4371-7,7284
0-363-66710-5,3964
1-267-00071-6,4517
0-10-679552-X,9129
0-623-86103-8,1360
1-80683-677-7,3646
0-601-91697-2,6946
0-269-02573-1,1694
0-10-055007-X,2384
0-8256-1834-7,8868
0-498-47214-0,8175
1-181-11194-3,2078
1-290-47714-0,2424
0-7304-0612-1,526
1-66988-792-8,4792
1-5223-8829-X,2073
0-576-86012-3,9164
0-8256-2802-4,7399
1-61860-111-3,6552
1-871452-57-0,8746
0-18-016145-8,6113
1-966663-58-7,7730
1-01-646180-1,1202
0-324-84093-4,1483
1-5144-0014-6,6311
1-05-620281-5,3564
0-19-289975-9,2417
0-08-474762-5,9288
1-329-57170-3,9151
0-413-04399-1,919
0-10-511436-7,5851
0-306-27518-X,7963
1-4626-7137-3,1043
0-9567561-1-5,3921
1-82102-031-6,4296
1-4139-2450-6,7784
1-86547-594-7,3422
1-286-23685-1,8731
0-06-175002-6,4328
1-60612-877-9,5232
0-7120-9117-3,5648
1-63866-028-X,820
1-66310-288-0,2216
1-76954-137-3,7736
1-123-07825-4,953
1-05-581464-7,7920
0-531-82609-0,5449
1-885482-72-8,5054
0-87705-379-0,8970
0-391-83518-1,4173
0-235-11312-3,4202
0-9989400-4-6,5829
1-4969-7397-6,5398
0-88905-919-5,4524
0-473-92751-9,6493
1-4521-2197-4,6548
1-01-553366-3,2018
1-950021-89-0,1582
1-144-70541-X,788
1-55505-169-3,1726
0-664-61238-5,1943
1-5247-0970-0,6686
1-146-80953-0,2912
1-993166-75-0,2635
1-72915-638-X,5579
0-935621-66-0,2450
0-947908-79-X,9751
0-7604-6855-9,252
0-907933-23-8,9052
1-77647-004-4,8646
0-7094-1738-1,3086
1-297-90810-4,6871
1-308-27697-4,9987
1-294-36338-7,4069
0-7268-1722-8,5648
1-242-90037-3,8707
1-85690-378-8,403
0-504-75686-9,90
1-9793-3449-8,3312
0-9622551-1-4,9549
1-63254-818-6,105
0-7030-4888-0,8144
1-74313-397-9,7416
1-260-14315-5,1230
0-612-87794-9,6917
1-59993-128-1,9795
1-4865-7363-0,7012
0-7803-1465-4,8439
0-350-24228-3,6018
0-215-97577-4,1627
0-243-87571-1,7738
0-11-109926-9,4499
1-176-97613-3,6904
1-63069-601-3,7540
1-4915-8736-9,2902
1-389-74165-6,7435
1-326-75630-3,1053
0-922301-23-9,4676
0-7646-3691-X,2737
1-7365641-9-6,1514
0-9805581-8-2,7376
1-66317-668-X,7173
0-646-37087-1,2094
0-14-916424-6,3807
1-305-40201-4,8961
0-634-71084-2,7919
1-957585-87-0,3086
1-5185-3546-1,1950
0-88062-024-2,9612
0-7903-7165-0,6208
1-07-920973-5,8674
1-4726-4357-7,3245
0-9961878-7-1,4309
1-4019-6741-8,4021
0-07-142435-0,7329
0-650-78888-5,3821
0-243-89670-0,5583
1-224-81079-1,7448
0-7543-4494-0,2499
1-70078-572-9,8937
0-336-98529-0,2746
1-5285-8280-2,1705
0-203-27969-7,3784
0-664-63528-8,6879
1-328-73839-6,6347
0-527-11644-0,3404
1-309-77550-8,9864
1-84437-859-4,2021
1-66413-947-8,9533
0-242-09910-6,7220
0-376-13443-7,2669
1-154-19604-6,5725
0-04-516811-3,7917
0-434-82031-8,8132
0-579-27675-9,5794
0-8317-4488-X,4786
0-07-452002-4,7843
1-5092-3042-4,7813
1-196-26569-0,9817
1-268-17419-X,1168
0-19-393779-4,4589
1-196-15117-2,3014
0-7652-9350-1,6588
0-519-06880-7,2498
1-00-881506-3,4702
1-330-07006-2,4317
1-73016-693-8,2286
1-901829-08-1,2429
0-943028-15-9,5314
0-9795092-3-8,2644
1-4723-6741-3,6856
1-55154-093-2,1917
0-317-56514-1,2785
0-7047-4121-0,8177
1-870063-22-8,9368
0-19-222697-5,2287
1-75339-327-2,2627
1-08-316158-X,318
1-262-55495-0,2209
0-370-44533-3,6111
0-625-47097-4,6400
0-14-026504-X,5783
1-114-74426-3,3324
0-549-95348-5,4261
1-07-920267-6,738
1-7352274-3-9,8985
0-674-02995-X,1509
1-4041-6179-1,9966
0-06-867831-2,1457
1-75287-500-1,6568
0-295-65224-1,9375
0-325-32317-8,1710
0-7410-9599-8,5545
1-07-159590-3,7740
0-261-42126-3,6423
1-07-284562-8,8489
0-270-27096-5,8663
1-5054-6485-4,8958
0-19-608422-9,8542
1-335-84061-3,6037
1-249-41813-5,4637
0-8477-8092-9,9216
1-5465-8729-2,8298
1-4092-8165-5,3527
1-144-55510-8,727
1-202-99871-2,2418
0-675-29186-0,3673
1-77384-552-7,5992
1-76775-982-7,363
0-7752-7928-5,7765
1-919683-50-X,9446
1-67074-415-9,8284
1-337-92493-8,7264
0-329-79279-2,2878
1-379-95550-5,7258
1-79153-661-1,7152
0-06-672188-1,3892
0-218-46026-0,3954
1-70157-903-0,1802
1-56833-953-4,4944
0-8114-9222-2,8931
0-446-89540-7,8255
0-16-623409-5,8113
0-912039-95-7,577
1-296-14598-0,7286
1-926044-54-1,5023
1-115-98621-X,1909
1-55949-535-9,7991
1-382-50285-0,423
1-60441-165-1,8147
0-525-76598-0,6082
0-9684171-2-4,4946
1-56508-406-3,3611
1-64696-805-0,7242
1-184-34163-X,925
1-956742-06-9,8835
0-13-511796-8,7398
0-09-206991-6,6706
1-381-72759-X,459
1-886152-41-1,8368
1-77329-142-4,2455
0-264-01254-2,7525
0-04-661322-6,9494
1-225-92938-5,2489
1-79709-605-2,1495
0-362-92125-3,421
1-69993-134-8,2735
0-8441-2332-3,2537
1-315-60537-6,9269
1-380-16365-X,687
1-990638-32-5,3623
0-620-78497-0,6931
1-07-946110-8,1968
1-167-93449-0,314
0-223-57147-4,8390
0-616-83422-5,4550
0-16-040120-8,7066
0-09-569162-6,9750
1-954227-36-1,7419
1-71348-864-7,6948
1-73158-210-2,3965
1-85619-121-4,8091
0-919197-37-X,5589
0-02-613257-5,7112
0-327-95648-8,4431
0-479-51767-3,4607
1-63975-859-3,3029
0-375-80178-2,6865
1-4887-3227-2,7294
1-65363-336-0,6669
1-4729-1926-2,738
0-7357-7145-6,9129
1-74532-256-6,3868
1-258-02467-5,9434
0-562-18644-1,2505
1-189-11905-6,2363
1-72524-927-8,1184
0-17-498459-6,5125
0-02-033222-X,7247
0-500-56781-6,4936
1-04-158594-2,6985
0-917632-77-X,1393
1-306-01851-X,5069
0-216-54792-X,3207
1-998533-61-1,9735
1-189-80744-0,2645
0-422-34493-1,7043
0-326-46940-0,9237
1-5121-2190-8,227
1-81187-270-0,1368
0-10-950746-0,5339
0-598-67210-9,7868
1-895664-89-6,1645
1-09-558427-8,4528
0-287-57920-4,4942
1-111-51917-X,5490
1-352-73979-8,7195
0-288-62717-2,2521
0-926548-38-7,9406
0-397-66197-5,6994
1-233-09398-3,6029
0-508-40320-0,6621
1-5458-4994-3,713
0-13-511796-8,8936
1-296-30111-7,9725
1-65434-598-9,1226
0-505-09496-7,9707
0-699-29012-0,8621
0-298-29757-4,2811
0-18-283955-9,891
1-5062-4487-4,1741
0-665-14169-6,7196
0-8275-1872-2,4848
1-5087-2586-1,4624
0-16-177933-6,4731
0-19-210588-4,3954
1-396-83081-2,9093
0-341-93299-X,1640
1-373-19559-2,9108
0-649-34293-3,598
1-991824-10-6,312
1-201-72100-8,3819
1-06-100904-1,1991
0-483-07597-3,6290
0-10-440867-7,419
1-902420-03-9,2225
0-516-61869-5,219
1-60837-477-7,4478
0-7271-8598-5,486
0-559-99084-7,8056
